# "LGMD WTA"=CB1484055328CB1483972485L-3491-1483630309-919331471
# "Hue"=L-3415-1482226533-719885386
# "LGMD WTA"=CB1484055328CB1483972485L-3491-1483630309-919331471
# "Hue"=L-3415-1482226533-719885386
# "LGMD WTA"=CB1484055328CB1483972485L-3491-1483630309-919331471
# "Hue"=L-3415-1482226533-719885386
# "LGMD WTA"=CB1484055328CB1483972485L-3491-1483630309-919331471
# "Hue"=L-3415-1482226533-719885386
cycle;CB1484055328CB1483972485L-3491-1483630309-919331471_act_RangeAverage;L-3415-1482226533-719885386_act_RangeAverage;CB1484055328CB1483972485L-3491-1483630309-919331471_excIn_RangeAverage;L-3415-1482226533-719885386_excIn_RangeAverage;CB1484055328CB1483972485L-3491-1483630309-919331471_inhIn_RangeAverage;L-3415-1482226533-719885386_inhIn_RangeAverage;CB1484055328CB1483972485L-3491-1483630309-919331471_vm_RangeAverage;L-3415-1482226533-719885386_vm_RangeAverage;
0;0;0;0;0;0;0;0;0;
1;0;0.983703;0;0.98374;0;0;0;0.98374;
2;0;0.983703;0;0.98374;0;0;0;0.98374;
3;0;0.98238;0;0.982417;0;0;0;0.982417;
4;0;0.98238;0;0.982417;0;0;0;0.982417;
5;0;0.98238;0;0.982417;0;0;0;0.982417;
6;0;0.98238;0;0.982417;0;0;0;0.982417;
7;0;0.98238;0;0.982417;0;0;0;0.982417;
8;0;0.98238;0.01125;0.982417;0;0;0.01125;0.982417;
9;0;0.98238;0;0.982417;0;0;0;0.982417;
10;0;0.98238;0;0.982417;0;0;0;0.982417;
11;0;0.980581;0;0.981096;0;0;0;0.981096;
12;0;0.980581;0;0.981096;0;0;0;0.981096;
13;0;0.980581;0;0.981096;0;0;0;0.981096;
14;0;0.980581;0;0.981096;0;0;0;0.981096;
15;0;0.980581;0;0.981096;0;0;0;0.981096;
16;0;0.980581;0.01125;0.981096;0;0;0.01125;0.981096;
17;0;0.980581;0;0.981096;0;0;0;0.981096;
18;0;0.978939;0;0.979711;0;0;0;0.979711;
19;0;0.978939;0;0.979711;0;0;0;0.979711;
20;0;0.978939;0;0.979711;0;0;0;0.979711;
21;0;0.978939;0;0.979711;0;0;0;0.979711;
22;0;0.978939;0;0.979711;0;0;0;0.979711;
23;0;0.978939;0.01125;0.979711;0;0;0.01125;0.979711;
24;0;0.978939;0;0.979711;0;0;0;0.979711;
25;0;0.977466;0;0.978282;0;0;0;0.978282;
26;0;0.977466;0;0.978282;0;0;0;0.978282;
27;0;0.977466;0;0.978282;0;0;0;0.978282;
28;0;0.977466;0;0.978282;0;0;0;0.978282;
29;0;0.977466;0;0.978282;0;0;0;0.978282;
30;0;0.977466;0.0084375;0.978282;0;0;0.0084375;0.978282;
31;0;0.976728;0;0.976792;0;0;0;0.976792;
32;0;0.976728;0;0.976792;0;0;0;0.976792;
33;0;0.976728;0;0.976792;0;0;0;0.976792;
34;0;0.976728;0;0.976792;0;0;0;0.976792;
35;0;0.976728;0;0.976792;0;0;0;0.976792;
36;0;0.976728;0;0.976792;0;0;0;0.976792;
