# "LGMD WTA"=CB1484055328CB1483972485L-3491-1483630309-919331471
# "Hue"=L-3415-1482226533-719885386
# "LGMD WTA"=CB1484055328CB1483972485L-3491-1483630309-919331471
# "Hue"=L-3415-1482226533-719885386
# "LGMD WTA"=CB1484055328CB1483972485L-3491-1483630309-919331471
# "Hue"=L-3415-1482226533-719885386
# "LGMD WTA"=CB1484055328CB1483972485L-3491-1483630309-919331471
# "Hue"=L-3415-1482226533-719885386
cycle;CB1484055328CB1483972485L-3491-1483630309-919331471_act_RangeAverage;L-3415-1482226533-719885386_act_RangeAverage;CB1484055328CB1483972485L-3491-1483630309-919331471_excIn_RangeAverage;L-3415-1482226533-719885386_excIn_RangeAverage;CB1484055328CB1483972485L-3491-1483630309-919331471_inhIn_RangeAverage;L-3415-1482226533-719885386_inhIn_RangeAverage;CB1484055328CB1483972485L-3491-1483630309-919331471_vm_RangeAverage;L-3415-1482226533-719885386_vm_RangeAverage;
0;0;0;0;0;0;0;0;0;
1;0;0.988422;0;0.992539;0;0;0;0.992539;
2;0;0.988422;0;0.992539;0;0;0;0.992539;
3;0;0.987873;0;0.991912;0;0;0;0.991912;
4;0;0.987873;0;0.991912;0;0;0;0.991912;
5;0;0.987873;0;0.991912;0;0;0;0.991912;
6;0;0.987314;0;0.991265;0;0;0;0.991265;
7;0;0.987314;0;0.991265;0;0;0;0.991265;
8;0;0.987314;0;0.991265;0;0;0;0.991265;
9;0;0.986725;0;0.990657;0;0;0;0.990657;
10;0;0.986725;0;0.990657;0;0;0;0.990657;
11;0;0.986049;0;0.989961;0;0;0;0.989961;
12;0;0.986049;0;0.989961;0;0;0;0.989961;
13;0;0.985324;0;0.989275;0;0;0;0.989275;
14;0;0.985324;0;0.989275;0;0;0;0.989275;
15;0;0.984618;0;0.988539;0;0;0;0.988539;
16;0;0.984618;0;0.988539;0;0;0;0.988539;
17;0;0.984618;0;0.988539;0;0;0;0.988539;
18;0;0.983863;0;0.987784;0;0;0;0.987784;
19;0;0.983088;0;0.987029;0;0;0;0.987029;
20;0;0.983088;0;0.987029;0;0;0;0.987029;
21;0;0.982314;0;0.986245;0;0;0;0.986245;
22;0;0.982314;0;0.986245;0;0;0;0.986245;
23;0;0.981422;0;0.985353;0;0;0;0.985353;
24;0;0.980706;0;0.984627;0;0;0;0.984627;
25;0;0.980706;0;0.984627;0;0;0;0.984627;
26;0;0.979755;0;0.983706;0;0;0;0.983706;
27;0;0.9765;0;0.982873;0;0;0;0.982873;
28;0;0.9765;0;0.982873;0;0;0;0.982873;
29;0;0.968373;0;0.981853;0;0;0;0.981853;
30;0;0.968039;0;0.980912;0;0;0;0.980912;
31;0;0.967549;0;0.979941;0;0;0;0.979941;
32;0;0.966706;0.01125;0.978833;0.045;0;-0.03375;0.978833;
33;0;0.966706;0;0.978833;0;0;0;0.978833;
34;0;0.965922;0;0.977804;0;0;0;0.977804;
35;0;0.964961;0;0.976784;0;0;0;0.976784;
36;0;0.963912;0;0.975686;0;0;0;0.975686;
37;0;0.962804;0;0.974578;0;0;0;0.974578;
38;0;0.961647;0;0.973422;0;0;0;0.973422;
39;0;0.955951;0;0.971333;0;0;0;0.971333;
40;0;0.953559;0;0.969971;0;0;0;0.969971;
41;0;0.952578;0;0.968755;0;0;0;0.968755;
42;0;0.951569;0;0.967598;0;0;0;0.967598;
43;0;0.949216;0;0.965;0;0;0;0.965;
44;0;0.948147;0.01125;0.963882;0.045;0;-0.03375;0.963882;
45;0;0.945333;0.01125;0.96102;0.045;0;-0.03375;0.96102;
46;0;0.939255;0;0.959696;0;0;0;0.959696;
47;0;0.932559;0;0.956853;0;0;0;0.956853;
